nocues;nhog;region;aglo;t_aglo;v108;v109;v111;v202;v238a;v256a
1.089;1;3;6;4;42;2;1;1;1;1
1.089;1;3;6;4;68;1;9;1;;
1.089;1;3;6;4;22;2;10;;;
1.089;1;3;6;4;17;2;3;;;
1.089;1;3;6;4;16;1;3;;;
1.089;1;3;6;4;15;2;3;;;
1.089;1;3;6;4;13;1;3;;;
1.089;1;3;6;4;1;2;3;;;
1.090;1;3;5;1;81;1;1;1;3;2
1.090;1;3;5;1;75;2;2;2;;
1.091;1;3;5;1;50;2;1;1;1;1
1.091;1;3;5;1;28;1;3;1;;
1.091;1;3;5;1;16;2;3;;;
1.091;1;3;5;1;14;2;3;;;
1.092;1;3;5;1;45;2;1;1;1;1
1.092;1;3;5;1;70;2;9;;;
1.092;1;3;5;1;24;1;3;2;;
1.092;1;3;5;1;19;1;3;2;;
1.093;1;3;5;1;51;2;1;;1;
1.093;1;3;5;1;21;2;3;;;
1.093;1;3;5;1;17;2;3;;;
1.094;1;3;5;1;75;1;1;3;1;1
1.094;2;3;5;1;87;2;1;;1;
1.095;1;3;5;1;65;2;1;;2;2
1.095;1;3;5;1;35;1;3;1;;
1.095;1;3;5;1;40;1;3;1;;
1.095;2;3;5;1;58;1;1;;2;2
1.095;2;3;5;1;48;2;2;3;;
1.095;2;3;5;1;19;1;3;;;
1.095;2;3;5;1;13;2;3;;;
1.095;2;3;5;1;10;2;3;;;
1.095;3;3;5;1;65;1;1;1;2;2
1.095;3;3;5;1;23;2;3;;;
1.095;3;3;5;1;2;2;7;;;
1.096;1;3;5;1;55;2;1;1;1;1
1.096;1;3;5;1;86;2;9;1;;
1.097;1;3;5;1;65;1;1;;1;1
1.097;1;3;5;1;64;2;2;1;;
1.098;1;3;5;1;62;2;1;3;2;2
1.098;1;3;5;1;64;1;12;;;
1.098;1;3;5;1;33;2;3;;;
1.098;1;3;5;1;0;1;7;;;
1.099;1;3;5;1;66;1;1;;1;1
1.099;1;3;5;1;66;2;2;;;
1.099;1;3;5;1;26;1;3;;;
1.100;1;3;5;1;40;1;1;;2;1
1.100;1;3;5;1;38;2;2;;;
1.100;1;3;5;1;83;2;9;;;
1.100;1;3;5;1;64;1;6;;;
1.100;1;3;5;1;12;2;3;;;
1.100;1;3;5;1;8;1;3;;;
1.100;1;3;5;1;4;1;3;;;
1.100;1;3;5;1;0;1;3;;;
1.101;1;3;5;1;55;1;1;3;1;1
1.101;1;3;5;1;49;2;2;1;;
1.101;1;3;5;1;27;2;3;1;;
1.101;1;3;5;1;13;1;3;;;
1.101;1;3;5;1;10;2;7;;;
1.102;1;3;5;1;55;1;1;2;1;2
1.102;1;3;5;1;46;2;2;1;;
1.102;1;3;5;1;18;2;3;;;
1.102;1;3;5;1;17;1;3;;;
1.103;1;3;5;1;27;1;1;1;1;1
1.103;1;3;5;1;27;2;2;1;;
1.103;1;3;5;1;63;2;9;1;;
1.103;1;3;5;1;43;1;6;1;;
1.103;1;3;5;1;5;1;3;;;
1.104;1;3;5;1;70;1;1;;9;
1.104;1;3;5;1;69;2;2;3;;
1.105;1;3;5;1;43;1;1;1;1;1
1.105;1;3;5;1;35;2;2;;;
1.105;1;3;5;1;9;1;3;;;
1.105;1;3;5;1;3;1;3;;;
1.105;1;3;5;1;0;2;3;;;
1.106;1;3;5;1;54;2;1;1;1;
1.106;1;3;5;1;55;1;2;;;
1.106;1;3;5;1;26;1;3;1;;
1.106;1;3;5;1;25;2;3;1;;
1.106;1;3;5;1;16;2;3;;;
1.107;1;3;5;1;54;1;1;1;1;1
1.107;1;3;5;1;53;2;2;;;
1.107;1;3;5;1;28;1;3;1;;
1.108;1;3;5;1;62;1;1;1;1;1
1.109;1;3;5;1;68;2;1;1;1;1
1.109;1;3;5;1;60;1;2;;;
1.110;1;3;5;1;48;2;1;3;1;2
1.111;1;3;5;1;77;1;1;;1;
1.111;1;3;5;1;73;2;2;3;;
1.111;1;3;5;1;39;2;3;3;;
1.111;1;3;5;1;33;2;3;3;;
1.111;1;3;5;1;2;2;7;;;
1.112;1;3;5;1;38;1;1;3;1;1
1.112;1;3;5;1;28;2;2;3;;
1.112;1;3;5;1;62;1;9;1;;
1.112;1;3;5;1;61;2;9;3;;
1.112;1;3;5;1;28;2;6;;;
1.112;1;3;5;1;31;2;8;1;;
1.112;1;3;5;1;35;1;6;1;;
1.112;1;3;5;1;1;1;10;;;
1.112;1;3;5;1;11;2;3;;;
1.112;1;3;5;1;4;2;3;;;
1.112;1;3;5;1;93;1;10;3;;
1.113;1;3;5;1;65;1;1;;1;
1.113;1;3;5;1;65;2;2;9;;
1.115;1;3;5;1;65;1;1;1;1;1
1.115;1;3;5;1;62;2;2;3;;
1.115;1;3;5;1;33;1;3;3;;
1.115;1;3;5;1;24;1;3;2;;
1.116;1;3;5;1;45;1;1;3;2;2
1.116;1;3;5;1;45;2;2;3;;
1.116;1;3;5;1;36;1;3;;;
1.116;1;3;5;1;30;2;5;3;;
1.116;1;3;5;1;19;2;3;;;
1.116;1;3;5;1;17;1;3;;;
1.116;1;3;5;1;7;2;7;;;
1.116;1;3;5;1;0;2;7;;;
1.117;1;3;5;1;28;1;1;2;1;
1.117;1;3;5;1;45;2;9;2;;
1.117;1;3;5;1;85;2;10;;;
1.117;1;3;5;1;26;1;6;2;;
1.117;1;3;5;1;23;2;8;2;;
1.117;1;3;5;1;3;2;10;;;
1.118;1;3;5;1;72;2;1;3;1;1
1.119;1;3;5;1;87;2;1;;1;2
1.120;1;3;5;1;76;2;1;3;1;2
1.120;1;3;5;1;25;2;7;;;
1.121;1;3;5;1;45;1;1;1;1;1
1.121;1;3;5;1;42;2;2;;;
1.121;1;3;5;1;21;1;3;;;
1.121;1;3;5;1;17;2;3;;;
1.122;1;3;5;1;35;1;1;1;1;1
1.122;1;3;5;1;67;1;9;1;;
1.122;1;3;5;1;66;2;9;1;;
1.122;1;3;5;1;30;2;6;1;;
1.122;1;3;5;1;12;2;10;;;
1.122;1;3;5;1;10;1;10;;;
1.123;1;3;5;1;70;2;1;1;1;1
1.124;1;3;5;1;35;1;1;1;1;1
1.124;1;3;5;1;35;2;2;1;;
1.124;1;3;5;1;13;2;3;;;
1.124;1;3;5;1;4;1;3;;;
1.124;2;3;5;1;33;2;1;3;1;1
1.124;2;3;5;1;9;1;3;;;
1.124;2;3;5;1;7;1;3;;;
1.125;1;3;5;1;79;2;1;1;1;9
1.126;1;3;5;1;67;2;1;9;1;
1.126;1;3;5;1;37;1;3;1;;
1.126;1;3;5;1;32;2;3;1;;
1.127;1;3;5;1;49;1;1;1;1;
1.127;1;3;5;1;49;2;2;1;;
1.127;1;3;5;1;17;2;3;;;
1.128;1;3;5;1;42;2;1;1;1;
1.129;1;3;6;4;83;1;1;1;1;1
1.129;1;3;6;4;55;2;2;3;;
1.129;1;3;6;4;21;2;3;;;
1.130;1;3;6;4;25;1;1;1;1;1
1.130;1;3;6;4;22;2;2;;;
1.130;1;3;6;4;0;2;3;;;
1.131;1;3;6;4;62;1;1;9;1;1
1.131;1;3;6;4;61;2;2;;;
1.131;1;3;6;4;34;1;3;1;;
1.131;1;3;6;4;36;1;3;3;;
1.131;1;3;6;4;30;2;5;1;;
1.131;1;3;6;4;9;2;7;;;
1.131;1;3;6;4;11;2;7;;;
1.131;1;3;6;4;7;2;7;;;
1.132;1;3;6;4;57;1;1;;2;2
1.133;1;3;6;4;84;1;1;1;1;1
1.133;1;3;6;4;84;2;2;;;
1.134;1;3;6;4;60;1;1;1;1;9
1.135;1;3;6;4;24;1;2;1;1;1
1.135;1;3;6;4;25;2;1;3;;
1.135;1;3;6;4;2;2;3;;;
1.136;1;3;6;4;90;1;1;1;1;1
1.137;1;3;6;4;56;1;1;9;2;2
1.137;1;3;6;4;46;2;2;;;
1.137;1;3;6;4;20;1;3;3;;
1.137;1;3;6;4;18;1;3;3;;
1.137;1;3;6;4;17;2;3;;;
1.138;1;3;6;4;57;1;1;1;2;1
1.138;1;3;6;4;61;2;2;1;;
1.138;1;3;6;4;30;2;3;1;;
1.138;1;3;6;4;29;2;3;;;
1.138;1;3;6;4;6;1;7;;;
1.138;1;3;6;4;9;1;7;;;
1.138;1;3;6;4;33;1;5;1;;
1.139;1;3;6;4;82;1;1;9;1;9
1.139;1;3;6;4;76;2;2;;;
1.140;1;3;6;4;76;2;1;3;1;1
1.141;1;3;6;4;85;2;1;1;1;9
1.142;1;3;6;4;56;1;1;1;1;9
1.142;1;3;6;4;56;2;2;;;
1.143;1;3;6;4;75;2;1;;1;
1.144;1;3;6;4;76;2;1;;1;
1.145;1;3;6;4;61;1;1;;1;
1.145;1;3;6;4;55;2;2;;;
1.145;1;3;6;4;25;1;3;;;
1.145;1;3;6;4;21;2;3;;;
1.146;1;3;6;4;35;1;1;1;1;1
1.146;1;3;6;4;33;2;2;3;;
1.146;1;3;6;4;72;2;9;2;;
1.146;1;3;6;4;9;2;3;;;
1.146;1;3;6;4;3;1;3;;;
1.147;1;3;5;1;55;1;1;;1;
1.147;1;3;5;1;52;2;2;3;;
1.147;1;3;5;1;27;1;3;;;
1.147;1;3;5;1;22;2;3;;;
1.147;1;3;5;1;19;2;3;;;
1.147;2;3;5;1;29;2;1;1;1;
1.147;2;3;5;1;4;1;3;;;
1.148;1;3;5;1;45;2;1;1;1;1
1.148;1;3;5;1;22;1;3;;;
1.148;1;3;5;1;12;2;3;;;
1.148;1;3;5;1;8;2;3;;;
1.148;2;3;5;1;74;2;1;;1;1
1.149;1;3;5;1;46;1;1;1;1;1
1.150;1;3;5;1;78;1;1;1;1;
1.150;1;3;5;1;77;2;2;1;;
1.151;1;3;5;1;30;1;1;1;1;1
1.151;1;3;5;1;30;2;2;1;;
1.152;1;3;5;1;40;1;1;1;1;1
1.152;1;3;5;1;39;2;2;1;;
1.152;1;3;5;1;2;1;3;;;
1.152;1;3;5;1;0;1;3;;;
1.153;1;3;5;1;79;1;1;1;1;1
1.153;1;3;5;1;73;2;2;;;
1.154;1;3;6;4;67;1;1;;1;
1.154;1;3;6;4;65;2;2;3;;
1.155;1;3;6;4;28;2;1;1;1;1
1.155;1;3;6;4;27;1;2;1;;
1.156;1;3;6;4;56;1;1;1;1;
1.156;1;3;6;4;50;2;2;;;
1.157;1;3;6;4;78;1;1;;1;1
1.157;1;3;6;4;70;2;2;3;;
1.158;1;3;6;4;33;1;1;1;1;9
1.158;1;3;6;4;23;2;2;3;;
1.158;1;3;6;4;64;2;9;1;;
1.159;1;3;6;4;51;1;1;;1;1
1.159;1;3;6;4;51;2;2;;;
1.159;1;3;6;4;24;2;3;3;;
1.159;1;3;6;4;21;1;3;3;;
1.160;1;3;6;4;46;1;1;1;1;
1.160;1;3;6;4;44;2;2;1;;
1.160;1;3;6;4;20;1;3;;;
1.160;1;3;6;4;19;2;3;;;
1.160;1;3;6;4;13;2;3;;;
1.161;1;3;6;4;69;1;1;;1;1
1.161;1;3;6;4;67;2;2;3;;
1.161;1;3;6;4;44;1;3;;;
1.161;1;3;6;4;26;1;3;3;;
1.161;1;3;6;4;17;1;7;;;
1.162;1;7;6;1;76;1;1;1;1;
1.162;1;7;6;1;75;2;2;;;
1.162;1;7;6;1;44;1;3;2;;
1.163;1;7;6;1;59;2;1;;1;
1.163;1;7;6;1;60;1;2;;;
1.163;1;7;6;1;28;2;3;2;;
1.163;1;7;6;1;21;1;3;2;;
1.163;1;7;6;1;10;2;7;;;
1.164;1;7;6;1;50;1;1;1;1;1
1.164;1;7;6;1;48;2;2;2;;
1.164;1;7;6;1;26;1;3;2;;
1.164;1;7;6;1;22;1;3;;;
1.164;1;7;6;1;23;2;3;2;;
1.164;1;7;6;1;19;2;3;;;
1.165;1;7;6;1;60;1;1;1;1;
1.165;1;7;6;1;60;2;2;;;
1.165;1;7;6;1;37;1;3;1;;
1.165;1;7;6;1;31;1;3;1;;
1.165;1;7;6;1;27;2;5;2;;
1.165;1;7;6;1;8;2;7;;;
1.166;1;7;6;1;57;2;1;;1;1
1.166;1;7;6;1;40;1;3;;;
1.166;1;7;6;1;38;1;3;1;;
1.166;1;7;6;1;78;2;9;;;
1.166;1;7;6;1;55;1;6;;;
1.167;1;7;6;1;51;2;1;1;1;
1.167;1;7;6;1;86;2;9;;;
1.167;1;7;6;1;24;2;3;;;
1.168;1;7;6;1;21;2;1;1;1;2
1.168;1;7;6;1;27;1;2;1;;
1.169;1;7;6;1;50;2;1;1;3;1
1.169;1;7;6;1;65;1;2;;;
1.169;1;7;6;1;14;1;3;;;
1.170;1;7;6;1;64;1;1;2;1;1
1.170;1;7;6;1;61;2;2;;;
1.171;1;7;6;1;44;1;1;1;1;1
1.171;1;7;6;1;41;2;2;1;;
1.171;1;7;6;1;10;2;3;;;
1.171;1;7;6;1;6;2;3;;;
1.172;1;7;6;1;83;2;1;;1;1
1.172;1;7;6;1;77;2;6;;;
1.173;1;7;6;4;51;1;1;1;2;1
1.173;1;7;6;4;58;2;2;2;;
1.173;1;7;6;4;18;1;3;9;;
1.173;1;7;6;4;21;2;3;2;;
1.173;1;7;6;4;2;2;7;;;
1.174;1;7;6;4;41;2;1;1;1;1
1.174;1;7;6;4;17;1;3;;;
1.174;1;7;6;4;14;1;3;;;
1.174;1;7;6;4;12;1;3;;;
1.175;1;7;6;4;61;2;1;1;2;1
1.175;1;7;6;4;31;1;3;2;;
1.175;1;7;6;4;29;1;3;2;;
1.175;1;7;6;4;27;1;3;1;;
1.176;1;7;6;4;56;2;1;1;1;1
1.176;1;7;6;4;13;2;3;;;
1.177;1;7;6;4;51;2;1;1;1;1
1.177;1;7;6;4;44;1;2;;;
1.177;1;7;6;4;16;1;3;;;
1.177;1;7;6;4;14;1;3;;;
1.177;1;7;6;4;12;1;3;;;
1.177;1;7;6;4;12;1;3;;;
1.178;1;7;6;4;47;1;1;1;1;
1.178;1;7;6;4;43;2;2;2;;
1.178;1;7;6;4;16;1;3;;;
1.178;1;7;6;4;13;1;3;;;
1.179;1;7;6;4;42;2;1;1;2;1
1.179;1;7;6;4;46;1;2;2;;
1.179;1;7;6;4;15;1;3;;;
1.179;1;7;6;4;10;1;3;;;
1.179;1;7;6;4;8;2;3;;;
1.180;1;7;6;4;80;1;1;;1;2
1.180;1;7;6;4;42;1;3;1;;
1.181;1;7;6;4;52;1;1;;1;1
1.181;1;7;6;4;51;2;2;;;
1.181;1;7;6;4;27;2;3;;;
1.181;1;7;6;4;25;2;3;;;
1.181;1;7;6;4;14;2;3;;;
1.182;1;7;6;1;58;2;1;;1;2
1.182;1;7;6;1;40;2;3;3;;
1.182;1;7;6;1;53;1;6;3;;
1.182;1;7;6;1;38;1;10;3;;
1.183;1;7;6;1;66;2;1;;1;2
1.183;1;7;6;1;41;2;3;3;;
1.183;1;7;6;1;32;1;5;3;;
1.183;1;7;6;1;36;2;3;3;;
1.183;1;7;6;1;18;1;7;;;
1.183;1;7;6;1;17;1;7;;;
1.183;1;7;6;1;15;2;7;;;
1.183;1;7;6;1;5;1;7;;;
1.183;1;7;6;1;1;1;7;;;
1.184;1;7;6;1;63;1;1;;1;2
1.184;1;7;6;1;20;2;3;;;
1.184;1;7;6;1;22;1;3;;;
1.184;1;7;6;1;24;1;3;;;
1.184;1;7;6;1;36;2;3;1;;
1.185;1;7;6;1;56;1;1;;1;
1.185;1;7;6;1;21;1;3;;;
1.185;1;7;6;1;1;1;7;;;
1.186;1;7;6;1;60;1;1;;2;2
1.186;1;7;6;1;34;2;3;3;;
1.186;1;7;6;1;6;1;7;;;
1.186;1;7;6;1;15;2;7;;;
1.186;1;7;6;1;13;1;7;;;
1.186;1;7;6;1;30;2;3;3;;
1.186;1;7;6;1;13;1;7;;;
1.186;1;7;6;1;11;1;7;;;
1.186;1;7;6;1;24;2;3;3;;
1.186;1;7;6;1;7;2;7;;;
1.187;1;7;6;1;63;1;1;3;1;
1.188;1;7;6;1;81;2;1;3;1;1
1.188;1;7;6;1;40;1;3;1;;
1.189;1;7;6;1;24;1;1;1;2;
1.189;1;7;6;1;67;1;10;;;
1.189;1;7;6;1;65;1;10;1;;
1.189;1;7;6;1;60;2;10;;;
1.190;1;7;6;1;57;1;1;1;1;1
1.190;1;7;6;1;53;2;2;1;;
1.190;1;7;6;1;32;2;3;1;;
1.190;1;7;6;1;31;1;3;1;;
1.190;1;7;6;1;24;2;3;3;;
1.190;1;7;6;1;5;1;7;;;
1.191;1;7;6;1;27;1;1;1;1;1
1.191;1;7;6;1;22;2;2;1;;
1.191;1;7;6;1;8;1;3;;;
1.191;1;7;6;1;5;1;3;;;
1.192;1;7;6;1;77;1;1;1;1;
1.192;1;7;6;1;74;2;2;3;;
1.193;1;7;6;1;44;2;1;1;1;
1.193;1;7;6;1;48;2;10;;;
1.193;1;7;6;1;19;1;3;;;
1.194;1;7;6;1;67;1;1;1;1;1
1.194;1;7;6;1;68;2;2;;;
1.195;1;7;6;1;62;1;1;;1;1
1.195;1;7;6;1;64;2;2;;;
1.195;1;7;6;1;27;1;3;;;
1.195;1;7;6;1;27;1;3;1;;
1.196;1;7;6;1;55;2;1;1;1;1
1.196;1;7;6;1;26;2;3;1;;
1.197;1;7;6;1;56;2;2;;1;1
1.197;1;7;6;1;55;1;1;;;
1.197;1;7;6;1;35;2;3;3;;
1.197;1;7;6;1;33;1;5;;;
1.197;1;7;6;1;2;1;7;;;
1.197;1;7;6;1;12;2;7;;;
1.198;1;7;6;1;38;1;1;3;1;1
1.198;1;7;6;1;32;2;2;;;
1.198;1;7;6;1;80;1;9;1;;
1.199;1;7;6;1;32;1;1;1;1;9
1.199;1;7;6;1;60;2;6;;;
1.199;1;7;6;1;28;2;6;;;
1.200;1;7;6;1;35;1;1;3;2;1
1.200;1;7;6;1;36;2;2;1;;
1.200;1;7;6;1;75;2;9;1;;
1.200;1;7;6;1;9;2;3;;;
1.200;1;7;6;1;7;2;3;;;
1.200;1;7;6;1;4;2;3;;;
1.201;1;7;6;1;72;1;1;1;1;1
1.201;1;7;6;1;40;1;3;1;;
1.201;1;7;6;1;65;2;2;;;
1.202;1;7;6;1;63;1;1;1;1;1
1.202;1;7;6;1;62;2;2;;;
1.202;1;7;6;1;36;2;3;3;;
1.202;1;7;6;1;35;2;3;;;
1.202;1;7;6;1;33;1;3;1;;
1.202;1;7;6;1;28;2;5;;;
1.202;1;7;6;1;10;2;7;;;
1.202;1;7;6;1;4;2;7;;;
1.202;1;7;6;1;3;1;7;;;
1.203;1;7;6;1;57;1;1;;1;1
1.203;1;7;6;1;59;2;2;;;
1.203;1;7;6;1;32;1;3;1;;
1.203;1;7;6;1;30;2;5;1;;
1.203;1;7;6;1;2;1;7;;;
1.204;1;7;6;4;51;2;1;3;3;1
1.204;1;7;6;4;23;2;3;3;;
1.205;1;7;6;4;74;2;1;;1;
1.205;1;7;6;4;47;1;3;1;;
1.205;1;7;6;4;42;1;3;2;;
1.206;1;7;6;4;50;1;1;;1;1
1.206;1;7;6;4;45;2;2;3;;
1.206;1;7;6;4;16;2;3;;;
1.206;1;7;6;4;9;2;3;;;
1.207;1;7;6;4;50;1;1;3;1;1
1.207;1;7;6;4;47;2;2;9;;
1.207;1;7;6;4;30;1;3;2;;
1.207;1;7;6;4;22;2;3;;;
1.207;1;7;6;4;20;1;3;;;
1.207;1;7;6;4;74;1;9;;;
1.208;1;7;6;4;31;1;1;1;2;2
1.208;1;7;6;4;55;2;9;3;;
1.209;1;7;6;4;48;2;1;1;1;
1.209;1;7;6;4;17;2;3;;;
1.210;1;7;6;4;62;2;1;1;1;
1.210;1;7;6;4;36;2;3;1;;
1.211;1;7;6;4;21;2;1;;2;
1.211;1;7;6;4;24;1;2;;;
1.211;1;7;6;4;49;1;9;;;
1.211;1;7;6;4;2;2;3;;;
1.212;1;7;6;1;31;2;1;3;2;1
1.212;1;7;6;1;10;1;3;;;
1.212;1;7;6;1;1;1;3;;;
1.213;1;6;6;4;66;2;1;;1;
1.213;1;6;6;4;65;1;2;;;
1.214;1;6;6;4;59;1;1;3;9;
1.215;1;6;6;4;49;2;1;;1;1
1.215;1;6;6;4;16;2;3;3;;
1.215;1;6;6;4;11;1;3;;;
1.215;1;6;6;4;9;1;3;;;
1.216;1;6;6;4;67;1;1;1;2;
1.217;1;6;6;4;26;2;1;3;1;
1.217;1;6;6;4;5;2;3;;;
1.217;1;6;6;4;3;2;3;;;
1.218;1;6;6;4;34;2;1;1;1;
1.218;1;6;6;4;27;1;2;3;;
1.218;1;6;6;4;12;1;3;;;
1.218;1;6;6;4;1;1;3;;;
1.219;1;6;6;4;32;1;1;1;1;1
1.220;1;6;6;4;24;2;2;;1;
1.220;1;6;6;4;23;1;1;3;;
1.220;1;6;6;4;5;1;3;;;
1.220;1;6;6;4;0;1;3;;;
1.221;1;6;6;4;66;1;1;3;2;2
1.221;1;6;6;4;70;2;2;3;;
1.221;1;6;6;4;14;1;7;;;
1.221;1;6;6;4;18;2;7;;;
1.221;1;6;6;4;8;1;7;;;
1.221;1;6;6;4;1;2;7;;;
1.221;1;6;6;4;42;2;3;3;;
1.222;1;6;6;4;44;2;2;;1;
1.222;1;6;6;4;49;1;1;;;
1.222;1;6;6;4;23;2;3;;;
1.222;1;6;6;4;20;1;5;1;;
1.222;1;6;6;4;20;1;3;3;;
1.223;1;6;6;4;56;2;2;;1;
1.223;1;6;6;4;59;1;1;1;;
1.223;1;6;6;4;23;1;3;3;;
1.224;1;6;6;4;67;2;2;1;2;1
1.224;1;6;6;4;56;1;1;1;;
1.224;1;6;6;4;31;2;3;1;;
1.224;1;6;6;4;24;1;3;;;
1.224;2;6;6;4;29;2;2;1;1;1
1.224;2;6;6;4;27;1;1;1;;
1.224;2;6;6;4;2;2;3;;;
1.225;1;6;6;4;20;2;2;3;1;
1.225;1;6;6;4;24;1;1;;;
1.225;1;6;6;4;0;1;3;;;
1.226;1;6;6;4;58;2;1;1;1;
1.226;1;6;6;4;60;1;2;;;
1.227;1;6;6;4;73;2;1;1;2;
1.227;1;6;6;4;30;2;3;1;;
1.228;1;6;6;4;62;2;1;1;2;
1.229;1;6;6;4;49;2;1;1;1;
1.229;1;6;6;4;14;2;3;;;
1.230;1;6;6;4;40;2;1;3;1;1
1.230;1;6;6;4;37;1;2;;;
1.230;1;6;6;4;9;1;3;;;
1.230;1;6;6;4;12;2;3;;;
1.231;1;6;6;4;35;1;1;1;1;
1.231;1;6;6;4;35;2;2;1;;
1.231;1;6;6;4;5;2;3;;;
1.232;1;6;6;3;51;2;1;3;1;
1.232;1;6;6;3;16;2;3;3;;
1.232;1;6;6;3;22;2;3;;;
1.232;1;6;6;3;2;2;7;;;
1.232;1;6;6;3;0;2;7;;;
1.233;1;6;6;3;52;1;1;3;2;
1.234;1;6;6;3;53;2;1;1;1;1
1.234;1;6;6;3;63;1;2;;;
1.234;1;6;6;3;22;2;3;3;;
1.234;1;6;6;3;12;2;3;;;
1.235;1;6;6;3;35;2;1;3;1;
1.235;1;6;6;3;14;2;3;;;
1.235;1;6;6;3;12;2;3;;;
1.235;1;6;6;3;11;2;3;;;
1.235;1;6;6;3;9;2;3;;;
1.235;1;6;6;3;8;2;3;;;
1.236;1;6;6;3;40;1;1;3;1;
1.236;1;6;6;3;40;2;2;;;
1.236;1;6;6;3;20;2;3;;;
1.236;1;6;6;3;18;2;3;;;
1.236;1;6;6;3;17;2;3;;;
1.236;1;6;6;3;15;2;3;;;
1.237;1;6;6;3;39;2;1;3;1;
1.237;1;6;6;3;39;1;2;3;;
1.237;1;6;6;3;19;1;3;;;
1.237;1;6;6;3;13;2;3;;;
1.237;1;6;6;3;11;2;3;;;
1.237;1;6;6;3;10;2;3;;;
1.237;1;6;6;3;5;1;3;;;
1.237;1;6;6;3;0;2;3;;;
1.238;1;6;6;3;32;1;1;3;1;2
1.238;1;6;6;3;31;2;2;3;;
1.238;1;6;6;3;10;2;3;;;
1.238;1;6;6;3;9;1;3;;;
1.238;1;6;6;3;5;2;3;;;
1.239;1;6;6;3;49;1;1;3;1;
1.239;1;6;6;3;60;2;2;;;
1.240;1;6;6;3;55;1;1;1;3;
1.240;1;6;6;3;35;2;2;3;;
1.240;1;6;6;3;14;2;3;;;
1.240;1;6;6;3;8;2;3;;;
1.240;1;6;6;3;6;2;3;;;
1.240;1;6;6;3;4;2;3;;;
1.240;1;6;6;3;2;2;3;;;
1.240;1;6;6;3;7;2;3;;;
1.240;1;6;6;3;9;2;3;;;
1.240;1;6;6;3;12;2;3;;;
1.241;1;6;6;3;37;1;1;1;1;
1.241;1;6;6;3;27;2;2;;;
1.241;1;6;6;3;5;2;3;;;
1.241;1;6;6;3;0;2;3;;;
1.242;1;6;6;4;33;1;1;1;1;
1.242;1;6;6;4;31;2;2;;;
1.242;1;6;6;4;12;1;3;;;
1.242;1;6;6;4;6;1;3;;;
1.243;1;6;6;4;37;1;1;1;1;
1.243;1;6;6;4;29;2;2;;;
1.243;1;6;6;4;12;2;3;;;
1.243;1;6;6;4;7;2;3;;;
1.244;1;6;6;4;45;2;1;3;3;2
1.244;1;6;6;4;13;1;3;;;
1.245;1;6;6;4;69;2;1;;1;
1.246;1;6;6;4;77;2;1;;1;
1.246;1;6;6;4;54;2;3;;;
1.247;1;6;6;2;35;1;1;;1;1
1.248;1;6;6;2;50;2;2;1;1;
1.248;1;6;6;2;54;1;1;1;;
1.248;1;6;6;2;20;2;3;;;
1.248;1;6;6;2;18;1;3;;;
1.248;1;6;6;2;14;1;3;;;
1.249;1;6;6;2;67;2;2;;2;
1.249;1;6;6;2;75;1;1;1;;
1.249;1;6;6;2;35;1;10;1;;
1.250;1;6;6;2;55;1;1;;1;
1.250;1;6;6;2;48;2;2;;;
1.250;1;6;6;2;22;2;3;1;;
1.251;1;6;6;2;42;2;3;1;1;
1.251;1;6;6;2;64;2;1;;;
1.252;1;6;6;4;20;1;1;1;1;1
1.252;1;6;6;4;23;2;2;3;;
1.253;1;6;6;4;39;1;1;3;2;1
1.253;1;6;6;4;40;2;2;3;;
1.253;1;6;6;4;19;1;3;3;;
1.253;1;6;6;4;15;1;3;;;
1.253;1;6;6;4;10;2;3;;;
1.253;1;6;6;4;6;1;3;;;
1.254;1;6;6;4;31;1;1;1;1;
1.254;1;6;6;4;30;2;2;;;
1.254;1;6;6;4;7;2;3;;;
1.255;1;6;6;4;47;1;2;;2;1
1.255;1;6;6;4;37;2;1;3;;
1.255;1;6;6;4;8;1;3;;;
1.255;1;6;6;4;76;1;10;3;;
1.256;1;6;6;4;72;1;1;;1;
1.256;1;6;6;4;93;2;9;;;
1.257;1;6;6;4;68;2;2;;1;
1.257;1;6;6;4;72;1;1;;;
1.258;1;6;6;4;28;2;2;1;1;
1.258;1;6;6;4;37;1;1;1;;
1.259;1;6;6;4;58;1;1;;1;
1.259;1;6;6;4;52;2;2;1;;
1.260;1;6;6;2;65;1;1;1;3;2
1.261;1;6;6;2;35;2;2;3;1;2
1.261;1;6;6;2;32;1;1;1;;
1.261;1;6;6;2;11;2;3;;;
1.261;1;6;6;2;6;2;3;;;
1.261;1;6;6;2;3;1;3;;;
1.262;1;6;6;2;55;2;2;3;1;1
1.262;1;6;6;2;51;1;1;1;;
1.263;1;6;6;2;54;1;1;1;1;
1.263;1;6;6;2;31;2;2;3;;
1.263;1;6;6;2;16;2;3;;;
1.263;1;6;6;2;13;2;3;;;
1.263;1;6;6;2;8;1;3;;;
1.264;1;6;6;2;25;1;1;3;1;
1.264;1;6;6;2;24;1;6;3;;
1.264;1;6;6;2;18;1;10;3;;
1.265;1;6;6;2;28;1;1;3;1;1
1.265;1;6;6;2;27;2;2;3;;
1.265;1;6;6;2;9;1;3;;;
1.265;1;6;6;2;7;1;3;;;
1.265;1;6;6;2;1;2;3;;;
1.266;1;3;5;1;43;1;1;1;1;
1.266;1;3;5;1;38;2;2;;;
